qname	rname	start_outer_1based	end_outer_1based	flag	qual_sum	real_len	mapq	cigar	category
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:20195:32561	Y	21927025	21927082	16	3480	58	37	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16259:57498c	Y	21927377	21927418	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:16261:45767c	Y	21927558	21927611	16	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10449:50648c	Y	21927558	21927613	16	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:9183:76803	Y	21928050	21928117	16	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:6273:78896c	Y	21928050	21928128	16	4740	79	37	79M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:12914:68857	Y	21929035	21929071	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12661:12545c	Y	21929942	21929984	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13790:44696c	Y	21931402	21931460	16	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:3952:35085	Y	21931402	21931465	16	3840	64	37	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:11834:12155	Y	21933009	21933050	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:13604:93976	Y	21933291	21933333	16	2573	43	25	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:18576:57610	Y	21934040	21934086	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:14364:55353c	Y	21934040	21934107	16	4080	68	36	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:12394:94439	Y	21935698	21935743	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:4134:24983c	Y	21940315	21940400	16	5160	86	37	86M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:21206:11621c	Y	21940993	21941057	16	3900	65	37	65M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:9704:20393	Y	21941004	21941056	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:5953:92666c	Y	21946361	21946438	16	4680	78	37	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:10292:52080c	Y	21946361	21946439	16	4740	79	37	79M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:9913:72303c	Y	21946361	21946440	16	4800	80	37	80M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:6483:74827c	Y	21946361	21946441	16	4860	81	37	81M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:20646:76851c	Y	21946361	21946442	16	4920	82	37	82M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:1946:46842c	Y	21952374	21952461	16	5144	88	37	88M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:20308:13353	Y	21952416	21952455	16	2400	40	25	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:5262:5692	Y	21960775	21960814	16	2363	40	25	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:4097:88383	Y	21962577	21962627	16	2960	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:3806:19956c	Y	21970988	21971047	16	3600	60	25	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:3943:96163	Y	21973006	21973061	16	3167	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:20450:63322	Y	21973006	21973066	16	3660	61	37	61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:15146:34203	Y	21973486	21973527	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:14135:77357c	Y	21974234	21974311	16	4680	78	37	78M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:3418:48607	Y	21974633	21974676	16	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:8968:13846	Y	21980570	21980642	16	4379	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:18163:33451	Y	21983878	21983924	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12028:4485c	Y	21983901	21983939	16	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:5462:11178	Y	21984757	21984840	16	4653	84	37	84M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:4243:73523	Y	21985770	21985883	16	5262	114	37	114M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:8085:19062	Y	21986712	21986750	16	2340	39	37	39M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:3409:37752c	Y	21990112	21990173	16	3720	62	37	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:4927:29445c	Y	22006115	22006161	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:17480:38758	Y	22006962	22007007	16	2820	47	37	39M1I7M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13006:49991c	Y	22007016	22007050	16	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10362:7667c	Y	22007856	22007906	16	3060	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11808:56994c	Y	22008701	22008759	16	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1113:7967:98054	Y	22018144	22018202	16	3022	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15469:24032	Y	22018345	22018402	16	3480	58	25	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:1573:99866	Y	22018361	22018410	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:8078:97294	Y	22019710	22019763	16	3239	54	25	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:21304:90938c	Y	22019758	22019827	16	4200	70	37	70M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:14936:92069	Y	22024374	22024418	16	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:12629:68492	Y	22027159	22027234	16	4553	76	37	76M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:7385:42597c	Y	22030611	22030652	16	2457	42	32	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:14136:27084c	Y	22035432	22035483	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:11357:33261	Y	22036008	22036112	16	5088	105	37	105M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:1802:80865c	Y	22036719	22036756	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:3275:69519	Y	22037964	22038059	16	4842	96	37	96M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15656:100961c	Y	22044159	22044195	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:11102:76230	Y	22046413	22046484	16	4320	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:16037:77762	Y	22050716	22050759	16	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:15022:88929	Y	22052733	22052780	16	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2203:15963:15658	Y	22055015	22055074	16	3600	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:6119:97356	Y	22057222	22057284	16	3780	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:9206:57112c	Y	22057239	22057292	16	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10082:95468c	Y	22058114	22058175	16	3780	63	37	29M1I33M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:5157:17353	Y	22058114	22058177	16	3780	63	37	29M1I30M2D3M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:7441:17143	Y	22058139	22058200	16	3660	61	37	57M1D4M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16843:15526c	Y	22060026	22060084	16	3540	59	25	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:6216:57914	Y	22061206	22061251	16	2756	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:5508:64145	Y	22062235	22062329	16	4884	95	37	95M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13997:55300	Y	22062235	22062330	16	4357	96	25	96M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15493:12122c	Y	22064787	22064845	16	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1283:67511c	Y	22065623	22065679	16	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:16579:61280c	Y	22066147	22066198	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:8916:75856	Y	22066258	22066321	16	3840	64	37	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:5304:54784	Y	22072568	22072623	16	3360	56	25	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:18612:71091	Y	22080411	22080481	16	3890	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18291:3011c	Y	22086307	22086360	16	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:18098:32953	Y	22087496	22087545	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:5506:6735c	Y	22091664	22091743	16	4800	80	37	80M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:19856:34503c	Y	22091987	22092029	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:3122:96467	Y	22093150	22093204	16	3280	55	37	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11357:67960c	Y	22094209	22094257	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:20392:94871	Y	22095253	22095310	16	3480	58	37	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11633:7921c	Y	22096212	22096259	16	2880	48	37	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:4593:25747	Y	22096227	22096269	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:6085:63215c	Y	22099253	22099298	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:7875:17460	Y	22102761	22102821	16	3660	61	37	61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:13042:74752c	Y	22103096	22103142	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:13559:64901	Y	22104726	22104787	16	3720	62	37	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:17285:42083	Y	22111265	22111305	16	2338	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:5783:87315	Y	22111964	22112015	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14187:48987c	Y	22111964	22112016	16	3180	53	37	53M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:20598:34081	Y	22112598	22112648	16	3000	50	37	47M1D3M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14168:73423c	Y	22115193	22115229	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18067:22776c	Y	22117132	22117169	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12141:97797c	Y	22117487	22117545	16	3540	59	37	59M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:13170:22587	Y	22118504	22118552	16	2806	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:11802:42161	Y	22123784	22123824	16	2357	41	25	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11477:61942c	Y	22125492	22125555	16	3840	64	37	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:15696:73971	Y	22131904	22131938	16	2076	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:20063:75623	Y	22133510	22133583	16	4440	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:18940:61792	Y	22133510	22133617	16	5144	108	37	108M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:8975:70379	Y	22133510	22133623	16	4848	114	37	114M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:20097:79594c	Y	22133510	22133626	16	6954	117	37	117M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:8049:23921	Y	22133510	22133629	16	5266	120	37	120M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:9888:54380	Y	22133510	22133631	16	4736	122	37	122M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11282:62553c	Y	22134308	22134354	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:14955:3438	Y	22136784	22136825	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:19660:71791	Y	22136931	22136972	16	2218	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:6650:3416	Y	22141735	22141771	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:18705:19524	Y	22142298	22142349	16	3060	51	37	44M1I4M2D2M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:2851:54011	Y	22143509	22143593	16	4686	85	37	85M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:7907:24954	Y	22144296	22144365	16	4200	70	37	70M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10359:34235c	Y	22144296	22144366	16	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:5180:54848	Y	22144922	22144964	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:12656:87207	Y	22145629	22145670	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:17781:37006c	Y	22145629	22145673	16	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10887:52530c	Y	22148502	22148539	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10467:27188c	Y	22149270	22149343	16	4440	74	37	74M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:10358:100147	Y	22149318	22149389	16	4320	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:15351:86382	Y	22149318	22149390	16	4380	73	37	73M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:8864:66283	Y	22149670	22149707	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11038:88054c	Y	22157673	22157708	16	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:16543:9665	Y	22159894	22159931	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:19771:86823	Y	22161273	22161340	16	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:9820:62091	Y	22165236	22165275	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:20465:57092	Y	22165687	22165749	16	3779	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:1527:60709c	Y	22172246	22172311	16	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:18045:28364	Y	22172556	22172593	16	2280	38	25	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:11371:100236	Y	22172556	22172611	16	3245	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:19116:7941c	Y	22174248	22174291	16	2640	44	37	44M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:9451:28319	Y	22174495	22174558	16	3839	64	37	64M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:18999:5722	Y	22178380	22178431	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:2446:91217c	Y	22178891	22178979	16	5274	89	37	89M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:14194:90846c	Y	22179562	22179643	16	4920	82	37	82M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:16469:82532c	Y	22181337	22181386	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:4865:52026	Y	22181428	22181485	16	3480	58	37	58M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:2107:38588	Y	22187881	22187931	16	3060	51	37	51M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:5438:32989	Y	22189314	22189370	16	3420	57	37	57M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:5256:73497	Y	22190037	22190102	16	3893	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2203:18784:99728	Y	22190341	22190417	16	4566	77	37	77M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:2700:54428	Y	22192489	22192544	16	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:18858:26968c	Y	22199806	22199840	16	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:1375:61726c	Y	22199806	22199847	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:10059:22024	Y	22205653	22205706	16	3240	54	37	54M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:4566:33435	Y	22205728	22205767	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:19864:88237	Y	22205728	22205830	16	4521	103	37	103M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:15618:25784	Y	22205728	22205831	16	4928	104	37	104M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:11061:62432	Y	22206736	22206783	16	2880	48	25	48M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:2619:90794	Y	22212382	22212456	16	4500	75	37	75M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:19744:8650c	Y	22215602	22215648	16	2820	47	37	47M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:5100:80334	Y	22513815	22513877	16	3780	63	25	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:15011:30884	Y	22513987	22514047	16	3657	61	37	61M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:15955:30693	Y	22514011	22514047	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:19427:80743c	Y	22515145	22515227	16	4980	83	37	83M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:13419:97814	Y	22515145	22515234	16	4788	90	37	90M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15466:15222c	Y	22517300	22517359	16	3600	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:17232:16098c	Y	22524904	22524952	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:14333:97711	Y	22540051	22540141	16	4804	91	37	91M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:20375:17446c	Y	22540051	22540142	16	5454	92	37	92M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:19913:89424	Y	22549590	22549635	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:8319:79799c	Y	22549814	22549854	16	2460	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:5972:80657c	Y	22550297	22550336	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1830:27338c	Y	22556066	22556111	16	2760	46	37	46M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:3678:90921	Y	22559539	22559581	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:15070:55240	Y	22559728	22559798	16	4260	71	37	71M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:15116:88629	Y	22562902	22563017	16	5061	116	37	116M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:3506:45876	Y	22563431	22563498	16	4080	68	37	68M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:2782:78886	Y	22563947	22564015	16	3938	69	37	69M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:14754:80313	Y	22563982	22564061	16	4488	80	37	80M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10259:2686c	Y	22567658	22567729	16	4320	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:19507:13358	Y	22567921	22567975	16	3300	55	25	55M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10721:24418c	Y	22567921	22567976	16	3360	56	37	56M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:1383:13642	Y	22569100	22569139	16	2400	40	37	40M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:13390:14538c	Y	22569538	22569609	16	4320	72	37	72M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:2388:95758	Y	22569571	22569630	16	3566	60	37	60M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:8680:75510	Y	22571359	22571394	16	2160	36	37	36M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:16290:89310	Y	22571587	22571652	16	3960	66	37	66M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12782:15900c	Y	22573657	22573706	16	3000	50	37	50M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:14767:62036	Y	22574308	22574348	16	2421	41	37	41M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:17376:70962c	Y	22575646	22575683	16	2280	38	37	38M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:16933:10501c	Y	22575731	22575792	16	3720	62	37	62M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:9333:69526c	Y	22578028	22578076	16	2940	49	37	49M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14737:8382c	Y	22578724	22578768	16	2700	45	37	45M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10690:45159c	Y	22580678	22580729	16	3120	52	37	52M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:7220:6915	Y	22583232	22583268	16	2220	37	37	37M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:7008:42547c	Y	22583995	22584057	16	3780	63	37	63M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:18345:73361c	Y	22584722	22584756	16	2100	35	37	35M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:15956:97485	Y	22589338	22589379	16	2520	42	37	42M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:9133:75595c	Y	22589338	22589380	16	2580	43	37	43M	start_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13042:43554c	Y	22589397	22589449	16	3180	53	37	53M	start_equal
